id,lat,lon,area,regions1,regions2
823,47.43,14.73,51.2,4,4
824,47.08,14.3,227,4,4
825,47.58,16.63,16.7,2,4
826,46.9,10.6,1968,4,4
827,47.05,11.05,27.1,4,4
828,47.13,11.15,23.7,4,4
829,47.15,11.37,206,4,4
830,47.43,11.7,55,4,4
831,47.59,12.12,37.6,4,4
832,47.56,12.22,34,4,4
833,47.04,9.89,536,4,4
834,47.2,9.78,1101,4,4
835,47.39,13.84,42.5,4,4
836,47.35,13.91,27,4,4
837,47.5,13.95,40.7,4,4
838,47.56,14.12,73.9,4,4
839,47.41,14.63,20.8,4,4
840,46.92,13.48,47,4,4
841,46.77,13.91,54.6,4,4
842,55.17,30.04,26775,1,2
843,55.49,28.63,41212,1,2
844,55,29.26,3349,1,2
845,55.35,29.14,2560,1,2
846,55.46,27.62,4651,1,2
847,53.5,26.79,3012,2,2
848,53.72,23.79,33090,2,2
849,53.12,25.29,4854,2,2
850,54.8,26.33,10133,1,2
851,54.83,26.17,1487,1,2
852,52.42,23.92,1891,2,2
853,54.47,30.46,17945,1,2
854,52.36,30.27,58134,2,2
855,54.33,28.71,5696,1,2
856,53.39,30.85,17896,1,2
857,52.36,31.07,38651,2,2
858,52.07,29.13,100166,2,2
859,52.46,25.09,1060,2,2
860,51.77,26.9,27307,2,2
861,52.26,27.47,4419,2,2
862,55.49,29.23,617,1,2
863,55.13,27,465,1,2
864,53.31,25.9,211,2,2
865,52.27,23.49,316,2,2
866,52.47,23.66,1910,2,2
867,54.5,27.58,1224,1,2
868,53.98,25.51,912,2,2
869,53.84,25.04,814,2,2
870,54.7,26.39,1507,1,2
871,55.71,28.6,4645,1,2
872,55.3,27.65,567,1,2
873,54.03,30.88,115,1,2
874,53.26,32.1,301,1,2
875,54.52,29.44,376,1,2
876,53.77,32.2,3277,1,2
877,53.71,29.79,2859,1,2
878,53.53,28.43,41.8,2,2
879,52.3,27.4,4545,2,2
880,53.28,28.24,2024,2,2
881,52.42,30.59,763,2,2
882,52.35,26.98,1117,2,2
883,52.6,28.67,3637,2,2
884,51.94,28.56,5097,2,2
885,50.34,5.7,1570,2,5
886,50.13,4.64,178,2,5
887,50.97,2.69,83,5,5
888,51.18,3.37,56,5,5
889,50.77,3.25,75.1,5,5
890,50.92,3.2,93,5,5
891,50.8,3.42,51,5,5
892,50.63,3.87,229,5,5
893,50.95,3.93,92,5,5
894,50.89,4.21,22,5,5
895,50.92,4.97,81,5,5
896,50.69,4.17,213,5,5
897,50.84,5.15,96,5,5
898,50.79,4.77,308,5,5
899,50.83,3.65,115,5,5
900,50.71,5.85,20399,2,5
901,50.63,5.22,16112,2,5
902,50.13,4.83,10273,2,5
903,50.63,5.09,302,2,5
904,50.32,4.18,1208,2,5
905,50.39,4.92,124,2,5
906,50.56,5.56,679,2,5
907,50.67,5.55,2893,2,5
908,50.09,5.28,276,2,5
909,50.3,5.06,1281,2,5
910,50.03,5.32,300,2,5
911,50.16,4.44,254,2,5
912,49.83,5.3,182,2,5
913,50.08,4.92,114,2,5
914,49.95,4.96,1220,2,5
915,49.69,5.38,381,2,5
916,50.27,4.88,166,2,5
917,50.43,5.72,1047,2,5
918,50.42,5.71,185,2,5
919,50.11,5.01,423,2,5
920,50.19,5.22,346,2,5
921,49.87,4.96,11,2,5
922,50,5.27,70,2,5
923,50.03,4.96,83,2,5
924,49.77,5.42,219,2,5
925,49.63,5.59,63,2,5
926,49.56,5.65,296,2,5
927,50.32,5.56,71.1,2,5
928,50.15,5.43,71.2,2,5
929,50.46,5.5,52.2,2,5
930,50.05,5.39,251,2,5
931,50.27,5.21,84.7,2,5
932,50.45,5.02,347,2,5
933,50.59,4.76,91,5,5
934,50.18,4.59,115,2,5
935,50.14,4.49,555,2,5
936,50.54,4.99,190,5,5
937,50.58,4.86,184,5,5
938,50.35,4.3,81.4,2,5
939,50.15,4.48,485,2,5
940,50.52,5.12,92.1,5,5
941,50.86,4.78,640,5,5
942,50.84,4.69,133,5,5
943,50.71,4.42,69,5,5
944,50.72,4.58,72,5,5
945,50.87,5.23,346,5,5
946,50.94,3.94,16,5,5
947,50.74,3.91,58,5,5
948,50.55,3.94,120,5,5
949,50.38,3.75,123,5,5
950,49.87,5.77,210,2,5
951,50.88,5.46,97.5,5,5
952,51.15,5.51,104,5,5
953,50.99,2.7,71.6,5,5
954,50.88,2.92,77.7,5,5
955,51.19,3.27,63,5,5
956,51.09,3.21,66.1,5,5
957,51.2,3.26,75.5,5,5
958,50.89,4.86,50.4,5,5
959,51.03,5.51,254,5,5
960,51.01,4.53,28,5,5
961,50.99,5.23,98,5,5
962,50.85,5.07,579,5,5
963,51.14,5.75,64.2,5,5
964,50.83,5.46,353,5,5
965,45.03,16.2,8616,2,3
966,44.1,22.67,573700,2,3
967,43.78,23.22,594334,2,3
968,43.78,26.08,664349,2,3
969,44.15,27.34,694975,2,4
970,42.68,23.15,52.3,2,3
971,43.23,23.77,6781,2,3
972,42.83,24.08,160,4,3
973,43,24.11,309,4,3
974,42.93,24.55,188,2,3
975,42.79,24.61,139,2,3
976,42.9,24.77,455,2,3
977,43.13,24.74,907,2,3
978,43.48,25.22,2154,2,3
979,43.08,25.23,555,2,3
980,42.9,25.16,101,2,3
981,42.48,24.37,964,2,3
982,42.32,24.4,569,2,3
983,42.21,24.13,736,2,3
984,42.28,24.22,4126,2,3
985,42.1,24.57,8082,2,3
986,42.19,25.41,12972,2,3
987,41.96,25.73,956,2,3
988,42.03,26.04,19955,2,3
989,41.83,26.01,20904,2,3
990,42.84,24.08,21.2,4,3
991,43.01,23.8,490,2,3
992,42.67,23.09,48.9,2,3
993,42.79,23.87,54.3,4,3
994,43.07,23.73,1148,2,3
995,43.11,24.14,180,2,3
996,42.78,23.26,3603,2,3
997,43.51,24.41,8502,2,3
998,43.32,24.57,484,2,3
999,43.4,24.56,1765,2,3
1000,43.34,24.7,2268,2,3
1001,42.91,25.28,964,2,3
1002,45.82,18.23,37136,2,3
1003,45.89,15.81,1155,2,3
1004,45.61,15.45,3363,2,3
1005,45.61,14.75,367,4,3
1006,45.58,15.32,2033,2,3
1007,45.47,14.53,209,4,3
1008,45.33,17.67,746,2,3
1009,45.83,15.88,12457,2,3
1010,45.11,18.88,61924,2,3
1011,46.03,15.76,459,2,4
1012,45.84,16.4,2448,2,3
1013,45.72,15.61,20.2,2,3
1014,45.8,16.83,889,2,3
1015,45.41,16.44,224,2,3
1016,45.5,16.82,1002,2,3
1017,45.8,15.85,12405,2,3
1018,45.45,14.72,250,4,3
1019,45.24,15.95,1123,2,3
1020,45.18,15.57,619,2,3
1021,45.41,15.26,1465,2,3
1022,44.88,15.42,204,4,3
1023,45.49,15.67,877,2,3
1024,45.15,15.6,939,2,3
1025,45.44,15.65,1008,2,3
1026,45.68,15.68,125,2,3
1027,45.45,15.44,1498,2,3
1028,45.57,14.59,103,4,3
1029,45.35,15.02,298,2,3
1030,45.38,15.79,224,2,3
1031,45.34,16.03,886,2,3
1032,45.23,15.46,1122,2,3
1033,45.55,15.85,6994,2,3
1034,45.47,15.53,608,2,3
1035,46.21,16.96,30575,2,3
1036,46.28,16.33,105,2,3
1037,46.48,16.54,12944,2,3
1038,46.2,16.69,84,2,3
1039,46.52,16.36,10716,2,4
1040,46.06,17.03,48,2,3
1041,45.88,17.62,33296,2,3
1042,46.18,16.61,467,2,3
1043,46.2,16.4,308,2,3
1044,46.15,17.02,123,2,3
1045,46.27,16.61,550,2,3
1046,45.6,17.91,173,2,3
1047,45.7,17.69,150,2,3
1048,43.78,16.33,467,3,3
1049,44.09,15.81,212,3,3
1050,44.54,15.28,243,4,3
1051,44.45,15.23,227,4,3
1052,43.72,16.53,830,3,3
1053,43.8,16.03,2086,3,3
1054,45.49,17.2,67,2,3
1055,46.02,16.98,31632,2,3
1056,45.34,13.93,59.7,3,3
1057,45.4,13.98,128,3,3
1058,45.36,13.6,481,3,3
1059,45.14,13.93,9.6,3,3
1060,45.31,15.34,11,4,3
1061,45.77,15.67,88.5,2,3
1062,45.87,15.67,38.1,2,3
1063,45.95,16.49,324,2,3
1064,45.52,16.95,55.3,2,3
1065,45.28,17.59,438,2,3
1066,45.49,17.13,171,2,3
1067,46.11,15.68,191,2,3
1068,45.85,16.73,80,2,3
1069,45.23,17.54,33.5,2,3
1070,35.05,32.74,15966,3,3
1071,34.81,32.53,211,3,3
1072,34.72,32.7,260,3,3
1073,34.72,32.51,110,3,3
1074,35.1,32.72,48.7,3,3
1075,34.98,32.97,63,3,3
1076,35.05,33.1,81,3,3
1077,34.83,33.24,110,3,3
1078,34.98,33.14,90,3,3
1079,34.8,33.42,131,3,3
1080,35.06,33.43,91,3,3
1081,34.91,33.37,94,3,3
1082,35.09,32.53,196,3,3
1083,34.81,33.25,150,3,3
1084,49.98,15.98,623,2,5
1085,50.6,14.14,48823,2,5
1086,49.67,15.22,1440,2,5
1087,50.3,14.77,2159,2,5
1088,50.58,15.13,787,2,5
1089,49.78,16.96,1589,2,5
1090,48.84,17.05,12228,2,5
1091,48.88,17.26,9253,2,5
1092,49.4,16.14,480,2,5
1093,50.04,16.41,184,2,5
1094,50.58,16.34,94.7,2,5
1095,50.41,16.04,249,2,5
1096,49.89,15.5,385,2,5
1097,50.68,15.3,145,2,5
1098,50.7,15.57,44.1,2,5
1099,50.74,15.3,179,2,5
1100,50.19,13.04,264,2,5
1101,49.61,16.74,126,2,5
1102,50.02,17.02,351,2,5
1103,50,16.94,245,2,5
1104,49.81,16.95,449,2,5
1105,49.29,15.47,308,2,5
1106,49.51,16.71,428,2,5
1107,49.62,16.06,129,2,5
1108,50.15,12.84,257,2,5
1109,50.02,15.94,691,2,5
1110,49.84,15.79,196,2,5
1111,49.29,14.66,4090,2,5
1112,49.28,13.66,530,2,5
1113,49.24,13.91,381,2,5
1114,49.38,13.97,2878,2,5
1115,49.84,14.66,4002,2,5
1116,49.58,13.1,701,2,5
1117,50,13.92,8190,2,5
1118,50.08,14.39,26549,2,5
1119,50.13,17.87,366,2,5
1120,49.84,18.53,4754,2,5
1121,50.43,17.01,154,2,5
1122,49.48,17.45,3310,2,5
1123,49.48,17.73,1288,2,5
1124,49.4,17.43,7036,2,5
1125,49.37,16.7,155,2,5
1126,49.39,15.83,212,2,5
1127,49.88,15.73,460,2,5
1128,50.63,15.4,180,2,5
1129,50.25,14.84,2146,2,5
1130,49.08,13.44,89.8,2,5
1131,49.94,14.76,4060,2,5
1132,50.08,14.59,26951,2,5
1133,50.22,12.9,127,2,5
1134,50.74,14.39,51313,2,5
1135,50.94,14.29,51641,2,5
1136,49.31,16.2,222,2,5
1137,49.62,16.42,127,2,5
1138,49.48,16.15,489,2,5
1139,49.21,17.62,45,2,5
1140,49.41,16.95,119,2,5
1141,49.47,18.12,14.1,2,4
1142,49.67,18.64,45.6,2,4
1143,49.63,18.36,64.2,2,4
1144,49.53,18.34,147,2,4
1145,49.95,17.71,463,2,5
1146,50.38,13.68,4932,2,5
1147,49.75,13.33,360,2,5
1148,50.01,14.57,17551,2,5
1149,49.01,13.98,213,2,5
1150,48.77,14.58,494,2,5
1151,48.7,14.47,995,2,5
1152,50.77,15.22,25.7,2,5
1153,49.86,15.37,201,2,5
1154,49.77,15.83,57.2,2,5
1155,49.98,16.48,183,2,5
1156,50.45,15.62,537,2,5
1157,56.07,10.1,46,2,5
1158,55.42,10.43,60,2,5
1159,55.12,9.09,100,5,5
1160,55.04,8.71,291,5,5
1161,57.34,10.15,154,2,5
1162,57.17,9.83,103,2,5
1163,56.97,8.6,108,5,5
1164,56.88,9.96,213,2,5
1165,56.23,8.99,517,5,5
1166,56.29,9.86,1277,2,5
1167,55.88,9.8,188,2,5
1168,56.06,9.22,1059,5,5
1169,56.12,10.12,118,2,5
1170,55.76,9.46,200,2,5
1171,55.52,9.52,64.5,2,5
1172,55.4,8.86,385,5,5
1173,55.28,9.04,674,5,5
1174,54.97,8.96,537,5,5
1175,55.3,10.43,302,2,5
1176,55.4,10.21,71.1,2,5
1177,55.83,12.26,26,2,5
1178,55.9,12.35,102,2,5
1179,55.62,11.48,289,2,5
1180,55.38,11.27,15.8,2,5
1181,55.57,11.34,148,2,5
1182,55.32,11.35,62.5,2,5
1183,55.38,11.84,752,2,5
1184,55.29,12.17,131,2,5
1185,59.4,25.07,84.3,1,1
1186,58.51,24.74,5081,1,1
1187,58.33,26.68,7947,1,1
1188,61.74,22.88,11.2,1,1
1189,61.19,22.11,5.6,1,1
1190,61.76,24.16,1.5,1,1
1191,61.68,21.57,3127,1,1
1192,62.6,23.6,45.5,1,1
1193,63.51,24.28,23.3,1,1
1194,63.83,23.43,8.1,1,1
1195,66.5,27.81,16.4,1,1
1196,63.81,25.33,20.5,1,1
1197,62.86,22.71,79.2,1,1
1198,63.04,22.62,6.1,1,1
1199,63.04,21.83,26.9,1,1
1200,62.62,21.47,11.6,1,1
1201,64.57,28.46,9.9,1,1
1202,60.82,26.82,29.7,1,1
1203,62.13,25.46,9.4,1,1
1204,62.42,25.98,5.4,1,1
1205,60.58,27.57,56.9,1,1
1206,62.6,29.08,2.8,1,1
1207,62.88,29.02,11.2,1,1
1208,63.71,26.49,122,1,1
1209,65.9,29.1,19.3,1,1
1210,62.94,26.86,2114,1,1
1211,62.7,30.72,4168,1,1
1212,62,30.34,377,1,1
1213,63.6,29.96,927,1,1
1214,63.45,30.52,6183,1,1
1215,63.58,28.95,849,1,1
1216,63.64,28.87,413,1,1
1217,63.51,28.81,1026,1,1
1218,63.01,30.89,594,1,1
1219,63.01,29.48,224,1,1
1220,63.71,27.4,951,1,1
1221,63.15,27.04,82,1,1
1222,63.36,28.29,447,1,1
1223,62.97,27.65,62,1,1
1224,62.85,28.83,775,1,1
1225,63.06,28.92,126,1,1
1226,61.83,28.47,795,1,1
1227,61.17,27.65,858,1,1
1228,61.88,29.04,41,1,1
1229,60.68,27.47,330,1,1
1230,63.34,25.39,413,1,1
1231,63.2,26.02,1554,1,1
1232,62.74,25.04,1229,1,1
1233,62.66,24.75,411,1,1
1234,62.84,25.18,1790,1,1
1235,62.64,25.22,2269,1,1
1236,62.57,25.25,291,1,1
1237,62.79,26.77,4252,1,1
1238,62.58,26.77,5211,1,1
1239,62.55,26.12,5799,1,1
1240,62.37,26.32,6855,1,1
1241,62.48,26.75,191,1,1
1242,62.21,25.71,373,1,1
1243,62.03,25.19,118,1,1
1244,62.22,25.16,677,1,1
1245,61.79,25.13,233,1,1
1246,61.47,26.2,1427,1,1
1247,61.93,27.03,1535,1,1
1248,62.13,27.23,95,1,1
1249,62.07,26.4,141,1,1
1250,61.52,26.84,3543,1,1
1251,61.53,26.43,146,1,1
1252,60.71,26.13,458,1,1
1253,60.39,25.77,1125,1,1
1254,60.35,25.59,670,1,1
1255,60.61,25.21,327,1,1
1256,60.21,24.53,86,1,1
1257,60.48,23.19,481,1,1
1258,60.62,22.63,351,1,1
1259,60.84,21.65,342,1,1
1260,61.25,21.59,439,1,1
1261,60.85,22.55,196,1,1
1262,60.99,22.53,73,1,1
1263,61.7,24.52,71,1,1
1264,61.33,24.59,873,1,1
1265,61.09,25.33,74,1,1
1266,62.2,24.01,543,1,1
1267,62.06,24.52,2011,1,1
1268,61.72,23.71,81,1,1
1269,61.99,23.07,441,1,1
1270,60.74,23.97,129,1,1
1271,61.99,22.06,997,1,1
1272,62.18,21.58,972,1,1
1273,62.25,21.68,482,1,1
1274,62.9,21.56,491,1,1
1275,62.93,21.76,423,1,1
1276,62.67,23.83,275,1,1
1277,63.64,23.1,765,1,1
1278,63.93,23.55,266,1,1
1279,63.67,24.54,364,1,1
1280,64.01,23.66,1305,1,1
1281,63.88,24.91,379,1,1
1282,65.33,29.64,901,1,1
1283,65.36,29.06,138,1,1
1284,64.92,28.66,104,1,1
1285,64.72,29.74,199,1,1
1286,64.7,29.67,261,1,1
1287,64.61,28.55,701,1,1
1288,64.59,27.97,250,1,1
1289,64.48,27.63,420,1,1
1290,64.45,29.7,399,1,1
1291,64.17,30.06,511,1,1
1292,64.26,29.4,2034,1,1
1293,63.99,30.11,196,1,1
1294,64.21,29.48,3465,1,1
1295,64.3,28.93,532,1,1
1296,64.1,28.13,300,1,1
1297,64.71,26.82,387,1,1
1298,64.97,26.46,1890,1,1
1299,64.93,27.68,369,1,1
1300,65.1,26.36,1037,1,1
1301,65.27,25.49,3802,1,1
1302,65.1,27.8,2447,1,1
1303,65.5,27,2012,1,1
1304,65.42,25.66,2418,1,1
1305,65.89,26.02,1950,1,1
1306,66.7,26.08,3004,1,1
1307,68.33,23.7,362,4,1
1308,67.97,24.68,4457,1,1
1309,67.16,25.76,1211,1,1
1310,66.71,25.59,12293,1,1
1311,66.62,25.31,298,1,1
1312,68.93,20.68,293,4,1
1313,68.95,21.19,109,4,1
1314,68.49,22.48,5680,4,1
1315,67.98,23.82,9223,1,1
1316,67.07,24.09,738,1,1
1317,66.92,24.34,336,1,1
1318,69.45,25.76,3160,4,1
1319,69.86,26.99,10714,4,1
1320,69.73,27.17,1490,4,1
1321,70.13,27.83,13878,4,1
1322,68.91,26.88,2214,1,1
1323,68.83,26.86,5122,1,1
1324,68.35,26.08,639,1,1
1325,68.51,27.47,3318,1,1
1326,68.91,28.17,317,1,1
1327,68.51,28.3,1644,1,1
1328,66.44,29.4,1972,1,1
1329,66.23,29,1728,1,1
1330,66.15,29.56,728,1,1
1331,62.52,30.3,1558,1,1
1332,62.17,30.45,1905,1,1
1333,61.4,29.37,809,1,1
1334,61.36,29.24,1056,1,1
1335,63.29,29.85,8101,1,1
1336,62.57,31.27,2261,1,1
1337,62.77,30.31,6420,1,1
1338,62.8,30.25,20858,1,1
1339,62.59,29.65,1485,1,1
1340,62.05,29.7,1032,1,1
1341,63.52,27.35,5074,1,1
1342,63.25,27.13,5644,1,1
1343,63.91,28.03,468,1,1
1344,63.81,27.94,713,1,1
1345,63.6,27.83,1114,1,1
1346,63.31,28.11,1647,1,1
1347,63.13,28.13,2400,1,1
1348,63.12,28.47,4091,1,1
1349,62.57,27.96,16463,1,1
1350,62.52,28.62,2100,1,1
1351,62.5,27.47,449,1,1
1352,62.14,27.61,862,1,1
1353,61.28,28.91,61471,1,1
1354,63.02,25.07,1841,1,1
1355,63.01,25.33,1881,1,1
1356,63.06,25.34,2151,1,1
1357,63.11,25.64,2410,1,1
1358,62.68,25.69,6370,1,1
1359,62.73,25.31,317,1,1
1360,62.69,25.55,3136,1,1
1361,62.95,26.61,2151,1,1
1362,62.44,25.82,17347,1,1
1363,62.17,25.95,17674,1,1
1364,61.83,25.1,1319,1,1
1365,61.23,25.53,512,1,1
1366,61.2,25.6,26369,1,1
1367,60.89,26.21,28702,1,1
1368,61.54,26.84,3455,1,1
1369,61.11,26.83,5295,1,1
1370,61,27.24,841,1,1
1371,60.72,26.83,36998,1,1
1372,60.75,26.94,36304,1,1
1373,60.73,26.6,35625,1,1
1374,60.59,26.42,36828,1,1
1375,60.58,26.13,878,1,1
1376,60.32,24.91,1237,1,1
1377,60.31,25,92,1,1
1378,60.31,24.89,314,1,1
1379,60.23,24.98,1681,1,1
1380,60.35,24.26,941,1,1
1381,60.24,23.86,1946,1,1
1382,60.13,23.66,2024,1,1
1383,60.1,23.13,557,1,1
1384,60.62,22.72,786,1,1
1385,60.49,22.65,958,1,1
1386,60.51,22.22,733,1,1
1387,61.07,22.28,618,1,1
1388,61.2,21.74,1243,1,1
1389,61.31,24.06,4514,1,1
1390,60.99,25.21,242,1,1
1391,60.75,25.15,715,1,1
1392,61.4,23.58,8532,1,1
1393,62.41,23.86,1158,1,1
1394,61.95,24.05,6071,1,1
1395,61.57,23.74,7664,1,1
1396,61.49,23.24,17167,1,1
1397,61.94,23.18,511,1,1
1398,61.74,23.35,2615,1,1
1399,61.25,22.76,21206,1,1
1400,60.72,23.65,698,1,1
1401,61.04,22.62,2193,1,1
1402,61.05,22.53,2654,1,1
1403,61.36,22.48,683,1,1
1404,61.42,22.04,26586,1,1
1405,61.64,21.79,3172,1,1
1406,62.49,21.41,943,1,1
1407,62.68,22.32,2154,1,1
1408,62.6,23.17,511,1,1
1409,62.96,22.75,3960,1,1
1410,63.14,21.95,4909,1,1
1411,62.72,23.12,719,1,1
1412,63.03,23.23,1693,1,1
1413,63.41,22.5,4015,1,1
1414,63.44,22.35,4090,1,1
1415,63.09,23.99,481,1,1
1416,63.43,23.69,1558,1,1
1417,63.45,23.41,1784,1,1
1418,63.6,23.07,1996,1,1
1419,63.5,23.94,1395,1,1
1420,63.78,23.45,2255,1,1
1421,63.67,25.22,988,1,1
1422,63.97,24.76,2200,1,1
1423,64.17,24.65,2521,1,1
1424,64.11,24.22,3021,1,1
1425,63.68,25.83,672,1,1
1426,64.23,25.33,1955,1,1
1427,64.32,24.41,3376,1,1
1428,64.35,25.81,975,1,1
1429,64.37,25.81,1450,1,1
1430,64.71,25.35,3382,1,1
1431,64.87,25.01,4219,1,1
1432,64.89,28.8,3393,1,1
1433,64.9,29,4899,1,1
1434,64.5,28.25,7025,1,1
1435,64.55,28.44,541,1,1
1436,64.37,27.79,8620,1,1
1437,64.07,28.96,4942,1,1
1438,64.2,27.63,7551,1,1
1439,64.66,26.78,19681,1,1
1440,64.94,25.39,22575,1,1
1441,65.57,28.9,1168,1,1
1442,65.82,28.3,1215,1,1
1443,65.54,27.86,4073,1,1
1444,65.22,27.99,1328,1,1
1445,65.46,26.85,7815,1,1
1446,65.33,26.25,10890,1,1
1447,65.32,25.43,14246,1,1
1448,65.61,25.15,1302,1,1
1449,65.68,25.17,3047,1,1
1450,67.91,26.61,4897,1,1
1451,67.64,26.17,749,1,1
1452,67.18,27.34,9716,1,1
1453,67.97,24.45,104,1,1
1454,66.6,27.64,1280,1,1
1455,67.29,27.84,8434,1,1
1456,66.44,27.27,27340,1,1
1457,66.36,26.74,28578,1,1
1458,66.58,25.94,3498,1,1
1459,66.43,25.7,47646,1,1
1460,65.89,24.35,51372,1,1
1461,66.6,24.78,475,1,1
1462,66.71,24.59,951,1,1
1463,66.42,23.89,3051,1,1
1464,69.59,28.23,747,1,1
1465,65.79,29.83,865,1,1
1466,48.24,7.3,108,2,5
1467,48.73,7.69,626,2,5
1468,48.89,8.13,201,2,5
1469,47.98,6.67,152,2,5
1470,48,6.53,623,2,5
1471,48.21,6.62,1209,2,5
1472,48.27,6.1,379,2,5
1473,48.45,6.1,936,2,5
1474,48.31,6.82,376,2,5
1475,49.15,6.2,1288,2,5
1476,48.92,5.53,2508,2,5
1477,49.66,4.76,124,2,5
1478,50.77,1.99,106,5,5
1479,47.73,4.69,372,2,5
1480,48.03,4.4,702,2,5
1481,48.06,4.55,543,2,5
1482,47.4,3.32,263,2,5
1483,47.4,3.27,80.4,2,5
1484,48.35,2.81,3914,5,5
1485,48.47,1.96,148,5,5
1486,48.68,2.48,922,5,5
1487,48.68,4.77,2113,2,5
1488,49.83,4,256,5,5
1489,49.6,2.9,4272,5,5
1490,48.47,1.41,331,5,5
1491,48.76,0.68,149,5,5
1492,48.51,-1.28,81.5,5,5
1493,48.45,-1.67,63,5,5
1494,48.36,-2.19,82,5,5
1495,48.62,-3.83,44,5,5
1496,48.53,-3.99,142,5,5
1497,48.54,-4.27,43,5,5
1498,48.52,-4.45,24,5,5
1499,48.19,-3.88,7,5,5
1500,47.97,-3.88,108,5,5
1501,47.89,-3.98,20.1,5,5
1502,48,-3.69,69.7,5,5
1503,47.9,-3.08,314,5,5
1504,47.87,-3.33,47.7,5,5
1505,48.07,-1.76,468,5,5
1506,48.07,-1.85,815,5,5
1507,47.65,-1.84,119,5,5
1508,47.84,-2.12,37,5,5
1509,48.03,-2.55,314,5,5
1510,48.03,-2.14,30.2,5,5
1511,44.77,4.21,62,2,3
1512,44.99,4.32,138,2,3
1513,45.18,4.08,229,2,5
1514,45.33,3.96,352,2,5
1515,45.29,4.27,134,2,5
1516,46.99,4.26,137,2,5
1517,46.62,3.98,2235,2,5
1518,46.45,4,818,2,5
1519,46.89,3.65,114,2,5
1520,45.1,3.5,155,2,5
1521,45.14,2.82,157,2,3
1522,45.2,2.93,311,2,5
1523,45.45,3.19,975,2,5
1524,45.58,3.32,73.2,2,5
1525,45.87,2.72,112,2,5
1526,46.19,3.06,71.4,2,5
1527,47.81,1.85,155,5,5
1528,46.19,2.58,858,2,5
1529,46.26,2.49,1599,2,5
1530,47.02,2.44,588,5,5
1531,47.37,1.71,2274,5,5
1532,47.02,1.26,1711,5,5
1533,47.28,0.75,128,5,5
1534,45.72,1.99,58.5,2,5
1535,45.94,1.45,133,2,5
1536,45.77,1.38,594,2,5
1537,45.99,0.96,286,2,5
1538,45.84,2.22,164,2,5
1539,45.91,2.33,186,2,5
1540,46.3,1.72,1247,2,5
1541,46.42,1.98,562,2,5
1542,46.32,1.78,845,2,5
1543,46.13,1.51,132,2,5
1544,46.08,1.56,572,2,5
1545,46.24,0.95,177,2,5
1546,46.17,1.15,286,2,5
1547,48.18,0.36,508,5,5
1548,47.98,0.8,273,5,5
1549,47.54,0.58,67,5,5
1550,48.16,-0.66,377,5,5
1551,48.07,-0.51,407,5,5
1552,47.13,-0.35,258,5,5
1553,47.22,-0.58,923,5,5
1554,47.24,-1.09,464,5,5
1555,47.48,-1.13,168,5,5
1556,47.05,-0.93,810,5,5
1557,46.72,-1.09,130,5,5
1558,46.58,-1.03,121,5,5
1559,42.82,0.94,38,4,3
1560,42.83,1.2,168,5,3
1561,43.08,0.96,98,5,3
1562,43.24,1.08,91,5,3
1563,42.73,1.5,52.8,4,3
1564,43.05,2.18,67,3,3
1565,43.01,1.87,135,3,3
1566,43.41,0.92,36,5,3
1567,44.25,3.93,10,2,3
1568,44.34,3.62,67,2,3
1569,44.29,3.61,188,3,3
1570,44.41,3.74,25,3,3
1571,44.36,3.68,616,2,3
1572,44.12,3.3,299,3,3
1573,44.01,2.89,113,3,3
1574,43.59,2.74,48,2,3
1575,43.83,2.41,72,2,3
1576,44.34,2.98,271,2,3
1577,44.5,3.01,110,2,3
1578,44.38,2.22,198,5,3
1579,44.16,1.99,104,5,3
1580,44.26,2.88,138,2,3
1581,44.16,2.74,57,2,3
1582,44.02,2.46,176,5,3
1583,44.53,3.42,462,2,3
1584,44.94,3.15,308,2,3
1585,44.85,3.04,284,2,3
1586,44.59,2.17,679,5,3
1587,45.6,2.56,19.8,2,5
1588,45.63,2.73,85,2,5
1589,45.32,2.91,171,2,5
1590,45.22,2.52,118,2,5
1591,45.06,2.47,112,2,3
1592,44.99,2.03,517,2,3
1593,44.8,1.26,550,5,3
1594,45.7,2.03,142,2,5
1595,45.39,1.51,102,2,5
1596,45.18,1.19,58,2,5
1597,44.66,-0.03,30,5,5
1598,45.56,0.63,139,2,5
1599,43.13,-0.09,89.6,5,3
1600,43.23,0.1,172,5,3
1601,43.42,-1.02,2589,5,5
1602,43.15,-0.71,493,5,5
1603,43.21,-0.41,1076,5,5
1604,43.16,-1.04,481,5,5
1605,43.21,-1.29,155,5,5
1606,44.51,-0.61,36,5,5
1607,44.45,-0.74,1627,5,5
1608,47.74,6.67,122,2,5
1609,47.67,6.04,1010,2,5
1610,47.71,6.8,73.5,2,5
1611,47.46,6.01,1269,2,5
1612,47.34,5.43,2014,2,5
1613,47.31,5.32,846,2,5
1614,47.37,5.12,889,2,5
1615,47.29,5.17,268,2,5
1616,47.32,4.98,650,2,5
1617,47.6,6.74,42.2,2,5
1618,47.04,5.97,255,2,5
1619,46.98,5.64,1499,2,5
1620,46.97,5.38,7336,2,5
1621,46.37,4.7,336,2,5
1622,46.26,5.32,84.4,2,5
1623,46.09,5.35,34,2,5
1624,46.13,5.14,102,2,5
1625,45.82,4.63,336,2,5
1626,45.8,4.53,219,2,5
1627,45.77,4.83,791,2,5
1628,46.14,6.13,1682,4,4
